image_path,rating_count
/home/ubuntu/workspace/image_voting_system/all_images/野望_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/金谷园_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/金陵酒肆留别_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/长信秋词五首·其三_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/长干曲四首·其二_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/长干曲四首·其二_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/闻官军收河南河北_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/阙题_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/阙题_mj.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/题大庾岭北驿_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/题破山寺后禅院_gpt.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/马嵬坡_nano.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/马嵬坡_seedream.jpg,8
/home/ubuntu/workspace/image_voting_system/all_images/与诸子登岘山_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/与高适薛据同登慈恩寺浮图_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/为有_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/云阳馆与韩绅宿别_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/兵车行_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/凉思_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/出塞_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/别房太尉墓_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/北青萝_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/同题仙游观_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/听安万善吹觱篥歌_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其一_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其二_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其四_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其四_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其四_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其二_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/哀江头_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/哀王孙_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/夜上受降城闻笛_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/奉和中书舍人贾至早朝大明宫_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/奉和圣制从蓬莱向兴庆阁道中留春雨中春望之作应制_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/奉济驿重送严公四韵_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/嫦娥_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/子夜吴歌·春歌_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/宣州谢朓楼饯别校书叔云_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/宫词·寂寂花时闭院门_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/宫词·长乐宫连上苑春_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/寄扬州韩绰判官_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/将赴吴兴登乐游原一绝_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/归嵩山作_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/新嫁娘词_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/旅夜书怀_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/无题·相见时难别亦难_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/无题·相见时难别亦难_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/无题·重帏深下莫愁堂_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/无题二首·其一_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/早发白帝城_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/春宫怨_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/春宫怨_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/春怨·打起黄莺儿_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/望岳_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/望月有感_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/望月有感_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/杂诗·近寒食雨草萋萋_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/李端公_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/李端公_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/桃源行_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/没蕃故人_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/泊秦淮_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/淮上喜会梁州故人_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/清平调·其一_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/渡汉江_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/烈女操_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/烈女操_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/独不见_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/琵琶行_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/登岳阳楼_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/登高_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/登鹳雀楼_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/登鹳雀楼_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/石鼓歌_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/秋夜寄邱员外_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/秋日登吴公台上寺远眺_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/秋登兰山寄张五_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/终南别业_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/落花_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/蜀先主庙_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/蜀道难_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/蜀道难_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/行经华山_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/行路难·其一_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/行路难·其二_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/贼平后送人北归_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/赋得古原草送别_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/赠内人_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/走马川行奉送封大夫出师西征_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/辋川闲居赠裴秀才迪_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/送僧归日本_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/送元二使安西_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/送李中丞之襄州_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/逢入京使_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其一_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/酬程延秋夜即事见赠_mj.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/金缕衣_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/问刘十九_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/闻官军收河南河北_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/阙题_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/集灵台·其二_gpt.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/青溪_seedream.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/静夜思_nano.jpg,7
/home/ubuntu/workspace/image_voting_system/all_images/与诸子登岘山_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/丹青引赠曹将军霸_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/丽人行_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/书边事_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/佳人_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/佳人_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/关山月_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/关山月_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/兵车行_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/凉思_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/古从军行_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/同从弟南斋玩月忆山阴崔少府_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/后宫词_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/听弹琴_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其二_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/和贾舍人早朝大明宫之作_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其一_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其三_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其二_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/喜见外弟又言别_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/喜见外弟又言别_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/塞下曲·月黑雁飞高_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/夏日南亭怀辛大_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/夕次盱眙县_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/夜归鹿门山歌_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/夜泊牛渚怀古_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/奉济驿重送严公四韵_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/子夜吴歌·春歌_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/子夜吴歌·秋歌_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/宣州谢朓楼饯别校书叔云_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/宫词二首·其一_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/寄李儋元锡_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/寄韩谏议注_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/寄韩谏议注_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/寻南溪常山道人隐居_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/寻西山隐者不遇_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/将赴吴兴登乐游原一绝_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/已凉_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/征怨_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/无题·来是空言去绝踪_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/无题·飒飒东风细雨来_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/早寒江上有怀_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/早寒江上有怀_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/春宫怨_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/春怨·打起黄莺儿_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/春怨·打起黄莺儿_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/春雨_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/晨诣超师院读禅经_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/桃源行_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/梦游天姥吟留别_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/洛阳女儿行_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/清平调·其三_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/渔翁_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/滁州西涧_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/灞上秋居_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/玉阶怨_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/琵琶行_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/瑶瑟怨_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/登岳阳楼_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/登柳州城楼寄漳汀封连四州_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/白雪歌送武判官归京_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/白雪歌送武判官归京_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/秋日赴阙题潼关驿楼_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/秦中感秋寄远上人_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/筹笔驿_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/芙蓉楼送辛渐_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/蜀道难_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/行路难·其三_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/行路难·其二_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/西施咏_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/谒衡岳庙遂宿岳寺题门楼_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/谷口书斋寄杨补阙_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/贫女_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/贫女_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/贾生_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/赋得古原草送别_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/赠内人_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/赠内人_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/赠别二首·其二_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/过故人庄_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/送僧归日本_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其一_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/酬程延秋夜即事见赠_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/野望_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/金陵图_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/长干曲四首·其一_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/长干行·其一_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/闻官军收河南河北_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/隋宫·紫泉宫殿锁烟霞_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/静夜思_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/静夜思_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/韦讽录事宅观曹将军画马图_mj.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/题破山寺后禅院_nano.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/题金陵渡_seedream.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/鹿柴_gpt.jpg,6
/home/ubuntu/workspace/image_voting_system/all_images/乌衣巷_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/八月十五夜赠张功曹_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/凉州词_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/凉州词二首·其一_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/出塞_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/利州南渡_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/古柏行_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/同从弟南斋玩月忆山阴崔少府_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/同从弟南斋玩月忆山阴崔少府_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/同从弟南斋玩月忆山阴崔少府_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/听安万善吹觱篥歌_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/听弹琴_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/听筝_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/听董大弹胡笳声兼寄语弄房给事_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/和晋陵陆丞早春游望_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/哥舒歌_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/喜外弟卢纶见宿_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/喜外弟卢纶见宿_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/回乡偶书_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/塞下曲·月黑雁飞高_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/塞下曲·饮马渡秋水_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/夜雨寄北_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/奉济驿重送严公四韵_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/子夜吴歌·冬歌_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/子夜吴歌·冬歌_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/子夜吴歌·秋歌_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/孤雁二首·其二_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/宫词·十二楼中尽晓妆_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/宫词·十二楼中尽晓妆_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/宫词·寂寂花时闭院门_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/宿业师山房期丁大不至_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/宿府_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/宿府_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/寄令狐郎中_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/寄左省杜拾遗_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/寄扬州韩绰判官_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/寻南溪常山道人隐居_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/巴山道中除夜书怀_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/感遇十二首·其七_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/感遇十二首·其四_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/新年作_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/春思·燕草如碧丝_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/春怨·纱窗日落渐黄昏_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/春怨·纱窗日落渐黄昏_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/晚次鄂州_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/月下独酌·其一_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/望洞庭湖赠张丞相_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/望洞庭湖赠张丞相_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/李端公_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/梦李白二首·其一_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/梦李白二首·其二_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/汉江临泛_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/清平调·其三_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/渡荆门送别_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/玉台体_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/瑶瑟怨_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/留别王侍御维_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/白雪歌送武判官归京_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/相思_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/相思_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/石鼓歌_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/章台夜思_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/章台夜思_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/终南别业_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/终南山_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/自夏口至鹦鹉洲夕望岳阳寄源中丞_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/至德二载甫自京金光门出间道归凤翔乾元初从左拾遗移华州掾与亲故别因出此门有悲往事_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/芙蓉楼送辛渐_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/芙蓉楼送辛渐_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/蜀先主庙_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/蜀道难_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/行经华山_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/赋得暮雨送李胄_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/赤壁_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/走马川行奉送封大夫出师西征_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/送别·下马饮君酒_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/送别·下马饮君酒_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/送别·下马饮君酒_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/送梓州李使君_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其三_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/遣悲怀三首·其二_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/金陵酒肆留别_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/长干曲四首·其一_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/长干行·其一_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/长恨歌_nano.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/问刘十九_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/闺怨_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/阁夜_gpt.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/隋宫·紫泉宫殿锁烟霞_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/集灵台·其一_mj.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/集灵台·其一_seedream.jpg,5
/home/ubuntu/workspace/image_voting_system/all_images/韦讽录事宅观曹将军画马图_nano.jpg,5
